1.208497711565985178e+00,1.261258984318615273e+00,1.226446761866093471e+00,1.239997469615473413e+00,1.195452193731434409e+00,1.281480407266804455e+00,1.176807292874597843e+00,1.277778150474435659e+00,1.160136928094529063e+00,1.217170832651254253e+00,1.163490344726111347e+00,1.285800574190542722e+00,1.237505762887375793e+00,1.209393300489446599e+00,1.200697759846483192e+00,1.201144642899353299e+00,1.300553917820157723e+00,0.000000000000000000e+00,1.134387254752714735e+00,1.217218567424118936e+00,1.203290982438128376e+00,1.210814895813240533e+00,1.191766083360919160e+00,1.232245452633704552e+00,1.238356922398794024e+00,1.203749936372467966e+00,1.203130891116618972e+00,1.289947759664731963e+00,1.256980883740959065e+00,1.190345346075402322e+00,1.206992267368741656e+00,1.180789509259862147e+00,1.341461404482656050e+00,1.332120205208023656e+00,1.321038713741010007e+00,1.288891860171264003e+00,1.187234582901972146e+00,1.246621067089613399e+00,1.197486782910769376e+00,1.198290198356724456e+00
1.181311718966680857e+00,1.223312543312663703e+00,1.228375389811982243e+00,1.233788366301514117e+00,1.188064885964450479e+00,1.267025429084683852e+00,1.200023029402974784e+00,1.247915807023858292e+00,1.199071958280021555e+00,1.198679263188489719e+00,1.207335967591286918e+00,1.134016865346744174e+00,1.180944167120311583e+00,1.208668552023293374e+00,1.127033753332174593e+00,1.180846886310501720e+00,1.207010389808602202e+00,1.134387254752714735e+00,0.000000000000000000e+00,1.219422802421106899e+00,1.212170100843430465e+00,1.131803923148763769e+00,1.119454377997203043e+00,1.183363983319581703e+00,1.213108584589408068e+00,1.188583966770220712e+00,1.183838845533914164e+00,1.232139833127986694e+00,1.205263043680707469e+00,1.127904331375179758e+00,1.149513648243194242e+00,1.080136583354244451e+00,1.356374561904256648e+00,1.297426449619691446e+00,1.236168520412975091e+00,1.204311894573312225e+00,1.119723610802980662e+00,1.216793963674573931e+00,1.152984030639403912e+00,1.109109962661135373e+00
1.187354194281707187e+00,1.260979719507139274e+00,1.200472779365410636e+00,1.251166331302166590e+00,1.178928594815777720e+00,1.326659733770301663e+00,1.217309316250322793e+00,1.235663103661918560e+00,1.208624374533573631e+00,1.182951772246948918e+00,1.225117450280151843e+00,1.197551634542799448e+00,1.184970764026672896e+00,1.234330362563071937e+00,1.210549639271783384e+00,1.183471615884333028e+00,1.257790968609384663e+00,1.217218567424118936e+00,1.219422802421106899e+00,0.000000000000000000e+00,1.223253981697404846e+00,1.240934486473963760e+00,1.155018882901607702e+00,1.216794301570814696e+00,1.213211085408092416e+00,1.201293324825509545e+00,1.219799193103051405e+00,1.284959092396516844e+00,1.236165255788651329e+00,1.176130973345166364e+00,1.242117436066480618e+00,1.219502011752298776e+00,1.261004137056090268e+00,1.359216072212141357e+00,1.312391866759658576e+00,1.269852232801395697e+00,1.186316583579042350e+00,1.208525524161180087e+00,1.206314586847761161e+00,1.278315591861948430e+00
1.228492521331184806e+00,1.238411502738971937e+00,1.249709066923136103e+00,1.173220478638503428e+00,1.226460374238636408e+00,1.310132402654551775e+00,1.251732421169404530e+00,1.305465924364330732e+00,1.222355058878092260e+00,1.197220232014898356e+00,1.211623017469241947e+00,1.226207036614235912e+00,1.220584970128616220e+00,1.171616932798446253e+00,1.196254441227467824e+00,1.230926249394699967e+00,1.190505301160292406e+00,1.203290982438128376e+00,1.212170100843430465e+00,1.223253981697404846e+00,0.000000000000000000e+00,1.242547647223190221e+00,1.210604788897336803e+00,1.219506889935588534e+00,1.249028257879424952e+00,1.234002180056963605e+00,1.201464253644426883e+00,1.300715931198348940e+00,1.156752612477909725e+00,1.210003191378131504e+00,1.182153019711823960e+00,1.211181208634114270e+00,1.254558346640180844e+00,1.307040289091323970e+00,1.250327849146034564e+00,1.213107785441162489e+00,1.197946993556403106e+00,1.221857948581633657e+00,1.116741035052859266e+00,1.291017575562517727e+00
1.147994705016539996e+00,1.251178830176309598e+00,1.201055332792406727e+00,1.235788429697693314e+00,1.191636669240788038e+00,1.301537142725509355e+00,1.239889142189809057e+00,1.310418862695112541e+00,1.117768345212645009e+00,1.238699800716922983e+00,1.214019594179643002e+00,1.109946101666020812e+00,1.216578912283610148e+00,1.175985156073697580e+00,1.129738867291324889e+00,1.201989362515227810e+00,1.216701160883363775e+00,1.210814895813240533e+00,1.131803923148763769e+00,1.240934486473963760e+00,1.242547647223190221e+00,0.000000000000000000e+00,1.138346148525583246e+00,1.121387532070654336e+00,1.354500725736257571e+00,1.246096853839147922e+00,1.171519602348331635e+00,1.238065186524175409e+00,1.171644397643933244e+00,1.134206138751990167e+00,1.114193999849276473e+00,1.204271255975611910e+00,1.393462604424046569e+00,1.296627011259642526e+00,1.213264328151761662e+00,1.170739697268790680e+00,1.157082297324676823e+00,1.137312041403620633e+00,1.186262419250008415e+00,1.152030300470701762e+00
1.150629349620798880e+00,1.218136103164382478e+00,1.244550573168285101e+00,1.204573719615901206e+00,1.128675515372534965e+00,1.301651603470968865e+00,1.213767564097557816e+00,1.296947740755757694e+00,1.194763112948077133e+00,1.165763333621202769e+00,1.184882241480672782e+00,1.129832772010016750e+00,1.103338229211936472e+00,1.231048128874772996e+00,1.096639515601959047e+00,1.193126895833114931e+00,1.215839659587713006e+00,1.191766083360919160e+00,1.119454377997203043e+00,1.155018882901607702e+00,1.210604788897336803e+00,1.138346148525583246e+00,0.000000000000000000e+00,1.181414748982529739e+00,1.166394021032705730e+00,1.204788132036647141e+00,1.142200066813005455e+00,1.231210597494402537e+00,1.167148321170176084e+00,1.095271642599957129e+00,1.159614265488517315e+00,1.188404465054790693e+00,1.264551397256715282e+00,1.265617663083618449e+00,1.186806398318393851e+00,1.203980672286291131e+00,1.113638328614793505e+00,1.144572514443019440e+00,1.123890042682411217e+00,1.209231331537982568e+00
1.149800935004437807e+00,1.270990999347608064e+00,1.223521787534798122e+00,1.233137083815655011e+00,1.152489473982189816e+00,1.264284420354317540e+00,1.170678099475971568e+00,1.189859847767533063e+00,1.209452480167390043e+00,1.193798581683358062e+00,1.249839795544645193e+00,1.160863433256763111e+00,1.208211916418943987e+00,1.189809570774680747e+00,1.173299623628353050e+00,1.196709879318758940e+00,1.268952663968146988e+00,1.232245452633704552e+00,1.183363983319581703e+00,1.216794301570814696e+00,1.219506889935588534e+00,1.121387532070654336e+00,1.181414748982529739e+00,0.000000000000000000e+00,1.321960241051332030e+00,1.229507544669699026e+00,1.251712644421066223e+00,1.355579197408432357e+00,1.200371826735556091e+00,1.158011162905028923e+00,1.173718024912066893e+00,1.199264809848609392e+00,1.304910132644474752e+00,1.410206104712417474e+00,1.306308816575144860e+00,1.236525529851947525e+00,1.182331983830980704e+00,1.172686750534194911e+00,1.197220569889125397e+00,1.184672343544948214e+00
1.219182190918197461e+00,1.289488751501462360e+00,1.246028415570220593e+00,1.250909461501338527e+00,1.222755745294448637e+00,1.266508487714734787e+00,1.266966730876341929e+00,1.411479016997841729e+00,1.158368134060528298e+00,1.267347450433083056e+00,1.235930945796095415e+00,1.226990520160960330e+00,1.227226356958095455e+00,1.330526007218057583e+00,1.228533425992033523e+00,1.263677141194938347e+00,1.233797831577337689e+00,1.238356922398794024e+00,1.213108584589408068e+00,1.213211085408092416e+00,1.249028257879424952e+00,1.354500725736257571e+00,1.166394021032705730e+00,1.321960241051332030e+00,0.000000000000000000e+00,1.310664520927294463e+00,1.151211941388231796e+00,1.209696383026276800e+00,1.154081583109678233e+00,1.226815108208728411e+00,1.215202283177631681e+00,1.259269349833173735e+00,1.264683428721054881e+00,1.402399903371687406e+00,1.293227524691375141e+00,1.282344608775361605e+00,1.266244332603280842e+00,1.360493605834180775e+00,1.217459156378938312e+00,1.268637945612023143e+00
1.203644543092708075e+00,1.260592110799629406e+00,1.257065343610212382e+00,1.218171137106706770e+00,1.278070842956618547e+00,1.261654103386468551e+00,1.200594388824902214e+00,1.322020030625498332e+00,1.194633074345154755e+00,1.177262450757386336e+00,1.192368806015246419e+00,1.224500899121844677e+00,1.212448768442824232e+00,1.211206934416359848e+00,1.193188195623624770e+00,1.253242720233558094e+00,1.245614909251518965e+00,1.203749936372467966e+00,1.188583966770220712e+00,1.201293324825509545e+00,1.234002180056963605e+00,1.246096853839147922e+00,1.204788132036647141e+00,1.229507544669699026e+00,1.310664520927294463e+00,0.000000000000000000e+00,1.148210398803942933e+00,1.303377557522934493e+00,1.208236748467574229e+00,1.185119943356552019e+00,1.228637078193958398e+00,1.193802963700210107e+00,1.260694664438253954e+00,1.363961645822106661e+00,1.284909568957252946e+00,1.259519957072967156e+00,1.214677657208141692e+00,1.236453499854778482e+00,1.194018945984284041e+00,1.234508080727293011e+00
1.189743724099775690e+00,1.234248280448642321e+00,1.198747554400174664e+00,1.200862830472149367e+00,1.198169478839094859e+00,1.318555085976646390e+00,1.265256627846697235e+00,1.258392696271917188e+00,1.077614391491114709e+00,1.231070799958953410e+00,1.178973257508332040e+00,1.154493187439964208e+00,1.128684954890955883e+00,1.194536592910022677e+00,1.143336192464866397e+00,1.263612670876645083e+00,1.197878412058353881e+00,1.203130891116618972e+00,1.183838845533914164e+00,1.219799193103051405e+00,1.201464253644426883e+00,1.171519602348331635e+00,1.142200066813005455e+00,1.251712644421066223e+00,1.151211941388231796e+00,1.148210398803942933e+00,0.000000000000000000e+00,1.275227745626153819e+00,1.203403335388470552e+00,1.135248680203607696e+00,1.168183252182307008e+00,1.200306258901378653e+00,1.298138055256134571e+00,1.284149623164167142e+00,1.255134391970619934e+00,1.215463581175326935e+00,1.122324944892076015e+00,1.236926185871080719e+00,1.109585163964323051e+00,1.255851481933417002e+00
1.271578600624969635e+00,1.249624334123338842e+00,1.297948787559383144e+00,1.203729715977711612e+00,1.267144027368720671e+00,1.347950955258027772e+00,1.248307349682255651e+00,1.299774264679251834e+00,1.227241072884361461e+00,1.264567182544312995e+00,1.303074197501606690e+00,1.188212413986502014e+00,1.255691288298913744e+00,1.306806892568990186e+00,1.221364700073282350e+00,1.275662823174473992e+00,1.060859294900629024e+00,1.289947759664731963e+00,1.232139833127986694e+00,1.284959092396516844e+00,1.300715931198348940e+00,1.238065186524175409e+00,1.231210597494402537e+00,1.355579197408432357e+00,1.209696383026276800e+00,1.303377557522934493e+00,1.275227745626153819e+00,0.000000000000000000e+00,1.115771419860627445e+00,1.230204150329045065e+00,1.272397246253156311e+00,1.218450755232472593e+00,1.321835332064790869e+00,1.247853647835194035e+00,9.341366636590440198e-01,1.229661931728054824e+00,1.217734691137915881e+00,1.228265204920742315e+00,1.228616358379929885e+00,1.352128713687440698e+00
1.155104779240679447e+00,1.262835154025588658e+00,1.210306152086604747e+00,1.204626256864877121e+00,1.220657476270232022e+00,1.316941388860985995e+00,1.258090262507141510e+00,1.260265471767904266e+00,1.151442177032758307e+00,1.228867926311340897e+00,1.224043507787790475e+00,1.121044598697505945e+00,1.180944651295487313e+00,1.212335688398289868e+00,1.105943093849753422e+00,1.261616861899349962e+00,1.084353944804699488e+00,1.256980883740959065e+00,1.205263043680707469e+00,1.236165255788651329e+00,1.156752612477909725e+00,1.171644397643933244e+00,1.167148321170176084e+00,1.200371826735556091e+00,1.154081583109678233e+00,1.208236748467574229e+00,1.203403335388470552e+00,1.115771419860627445e+00,0.000000000000000000e+00,1.116963123413354353e+00,1.206817552473782085e+00,1.198834624920735337e+00,1.268826314722726334e+00,1.255715101949351764e+00,1.198781711977296105e+00,1.131935443247367168e+00,1.120792016473076691e+00,1.046638480146246497e+00,1.133021137156255298e+00,1.251775743221406501e+00
